￥52.00,自己动手写网络爬虫(配光盘)(深入理解搜索引擎 首部网络开发宝典) 罗刚 王振东 97
￥139.80,Python编程 从入门到实践+Python 3网络开发实战 2本
￥29.50,包邮 用Python写网络爬虫 第二版第2版 人民邮电出版社图书籍
￥46.80,正版 解析PYTHON网络爬虫：核心技术、SCRAPY框架、分布式
￥35.00,正版书籍 Python网络爬虫技术 江吉彬 张良均 简介环境 网页前端基础简单静态常规动态
￥23.00,爬虫/玩转折纸 幼儿/少儿英语少儿 上海科学技术出版社玩转折纸——
￥107.00,正版 Python量化交易实战 王晓华 核心编程入门书籍零基础学习网络 python基础教程语言
￥91.00,正版 笨办法 学Python 3+用Python写网络 第2版 基础编程 自学教材书 从入门到实
￥82.88,Python 金融大数据分析 python3爬虫数据分析 入门基础教程 金融分析处理与开发书籍 数学
￥63.00,【官方正版】玩转Python网络爬虫 黄永祥 玩转Python网络 清华大学出版社 玩转Pyth
￥55.72,"从零开始学Python网络爬虫 罗攀,蒋仟 科技 网络通信（新） 新华书店正版图书籍机械工业出"
￥90.20,Python3 网络爬虫开发实战 崔庆才 Scrapy数据分析处理手册 数据抓取指南Python3网
￥88.80,Python 金融大数据分析 Python编程从入门到实践 核心编程基础教程 网络入门书籍 py
￥29.10,（正版） 炫动科技—奇妙的爬虫(精) 9787110073681
￥92.00,【正版】Python数据分析基础零编程经验也可学会用Python语言进行数据分析python数据
￥56.00,Python爬虫开发 从入门到实战 微课版 Python3网络项目开发教程书籍 Python网络
￥50.60,正版全新 数据科学实战之网络爬取 Python实践和示例 Python编程网络爬取指南教程书籍
￥189.10,python网络爬虫 从零开始学Python网络从入门到实践 精通Python网络 核心技术
￥13.00,波特莱尔大冒险2:可怕的爬虫屋
￥104.00,Python学习手册 第4版 Python基础教程运维实践 核心编程基础教程网络入门书籍pyth
￥24.00,玩转折纸——爬虫 儿童剪纸书 幼儿手工趣味小手工书 儿童手工剪纸书3-4岁5
￥19.60,玩转折纸--爬虫 9787547839911 上海科学技术出版社
￥51.90,精通Scrapy网络爬虫 9787302484936 清华大学出版社 刘硕
￥185.40,套装2本Python核心编程(第3版)Python编程从入门到实践python3数据分析 pyt
￥68.50,互联网 大数据在执法办案中的应用-(第二版) 孙百昌 著 网络使用/网络/电子取证/取证技术篇中
￥160.00,2本套 Python编程快速上手 核心编程(第3版) python3.0绝技核心编程基础教程网络
￥73.60,正版 Python网络爬虫指南 第2版 python数据分析 深入理解计算机系统 算法笔记 数据
￥69.00,爬虫实战从数据到产品 Python3网络爬虫开发实战 数据抓取处理分析教程书 写网络网络数据采集
￥32.70,PYTHON网络爬虫技术/江吉彬江吉彬 张良均
￥58.70,爬虫实战：从数据到产品
￥79.70,构建深度智慧物联网 复杂网络 云计算平台 智慧数据 智慧数据挖掘 智慧语义搜索 正版现货 科学
￥63.60,Python轻松学:爬虫、游戏与架站
￥53.60,Python网络爬虫实例教程 视频讲解版 python入门 python实战 基础教程 程序设计书籍
￥80.80,Python网络爬虫指南 第2版 Python脚本网页抓取技术网络API web数据采集转换使用
￥142.20,Python网络爬虫从入门到实践 Python 3网络开发实战(全2册)数据抓取指南 Pytho
￥51.80,包邮 玩转Python网络爬虫 黄永祥 著 程序设计Python网络书籍 清华大学出版社
￥46.80,正版 解析PYTHON网络爬虫：核心技术、SCRAPY框架、分布式
￥70.00,Python网络爬虫指南 第2版 网页抓取技术 从数据爬取到数据清洗全流程实践指南 网络编写 计
￥100.50,神奇动物档案全套4册 恐龙与其他史前动物/哺乳动物/世界/海洋王国 昆虫记 恐龙探索 海洋世界
￥86.00,正版 Python量化交易实战 王晓华 核心编程入门书籍零基础学习网络 python基础教程语言
￥263.70,3本 爬虫实战:从数据到产品 利用Python进行数据分析 原书第2版 玩转Python网络 P
￥80.80,神奇动物档案全套4册 恐龙与其他史前动物/哺乳动物/世界/海洋王国 昆虫记 恐龙探索 海洋世界
￥69.70,数据科学实战之网络爬取 Python实践和示例 Python编程网络爬取指南教程书籍 Web抓取
￥149.30,正版 Python编程无师自通 程序员的养成 Python 3网络开发实战 网络技术 P
￥80.80,神奇动物档案全套4册 恐龙与其他史前动物/哺乳动物/世界/海洋王国 昆虫记 恐龙探索 海洋世界
￥235.20,全三册 Python 3网络爬虫开发实战 用Python写网络 第2版 精通Python框架
￥61.00,正版 从零开始学Python网络爬虫 开发教程 网络 游戏开发应用 Python编程序设计基础教
￥55.00,正版用Python写网络爬虫第2版网络爬虫开发实战教程书籍基础教学入门Python3深入理解计算机系
￥13.60,正版 波特莱尔大冒险2：可怕的爬虫屋 9787020120567 【美】雷蒙尼·斯尼科特
￥22.40,爬虫世界-神奇动物档案
￥87.90,2018新版 现货Python编程从入门到实践python3.5绝技核心编程基础教程网络入门书籍
￥82.60,神奇动物档案全套4册 恐龙与其他史前动物/哺乳动物/世界/海洋王国 昆虫记 恐龙探索 海洋世界
￥68.00,爬虫实战从数据到产品 写网络爬虫网络数据采集 框架设计 数据抓取处理分析教程书 Python3
￥29.25,人民邮电：Python设计模式 (第2版)书籍 网络从入门到实践精通开发实战人工智能程序
￥23.06,奇妙的爬虫(精)/少儿科普书系
￥61.00,Python从入门到精通 python核心编程入门书籍零基础学习网络 python编程从入门到实
￥139.00,3本 从零开始学Python网络爬虫+Python网络实战+Python数据抓取技术与实战 编程
￥44.20,正版 Pythan爬虫开发 从入门到实战（微课版） 计算机网络 程序设计 Python 的开发过
￥39.20,用PYTHON写网络爬虫（第2版） （德）雅姆尔 人民邮电 9787115479679
￥60.00,Python基础编程 Python视频教程 Python编程从零基础到项目实战 python p
￥88.00,"爬虫类馆事件(美)卡尔,张楠9787553424903吉林出版集团有限责任公司"
￥186.71,套装2本Python核心编程（第3版）Python编程从入门到实践python3数据分析 pyt
￥146.55,【套装2本】Python基础教程 第3版 用Python写网络 Python教程书籍 Pytho
￥81.42,神奇动物档案全套4册 恐龙与其他史前动物/哺乳动物/世界/海洋王国 昆虫记 恐龙探索 海洋世界
￥131.40,用Python写网络爬虫 第2版 Python基础教程 第3版 python3.5计算机程序设计教材
￥57.20,书籍 Python轻松学 爬虫 游戏与架站 王春艳 Python3.6编程教程书籍Python项目开
￥48.60,用Python写网络爬虫 第2版 网络爬虫入门书 Python编程从入门到实践 python3.0绝
￥100.00,Python从入门到精通+零基础入门学习Python 全2册 零基础学习网络 python基础教
￥62.70,Python轻松学:爬虫、游戏与架站
￥61.00,Python网络爬虫从入门到实践 python语言编程教程书籍 Python网络数据采集 用Pyt
￥61.00,正版 精通Python爬虫框架Scrapy python3 scrapy教程 Scrapy入门 数据
￥183.20,正版Python核心编程+网络爬虫+Python Web开发实战
￥58.90,正版全新Python网络爬虫实战 第2版 胡松涛 基于Python 3.6.4 Python网络
￥44.80,正版全新 Python 3.6零基础入门与实战 王启明 罗从良 著 Python3.6入门 编程
￥33.90,正版Python爬虫开发 从入门到实战 微课版 微课版Python 案例丰富 讲解详细书籍
￥116.00,疯狂Python讲义 李刚 Python编程从入门到实践教程书Python网络编程数据分析网络程
￥243.60,用Python写网络爬虫第2版 Python 3网络开发实战 数据清洗与可视化实战 Pyth
￥47.00,Python 3爬虫数据清洗与可视化实战 python3网络基础教程书籍 Python基础入门教
￥36.40,Python应用编程丛书:解析Python网络爬虫：核心技术、Scrapy框架、分布式
￥185.60,Python从入门到精通 C语言从入门到精通 java从入门到精通 全3册 计算机零基础自学书籍
￥171.60,现货Python编程快速上手让繁琐工作自动化+Python核心编程第3版 2册 编程基础教程网络
￥53.80,正版现货 用Python写网络爬虫 第2版 Python编程从入门到实践 python3.0绝技核
￥97.70,利用Python进行数据分析 Python编程从入门到实践 核心编程基础教程 网络入门书籍 py
￥31.04,Python网络爬虫技术(大数据人才培养规划教材)
￥121.00,Python从入门到精通+疯狂python讲义 核心编程入门书籍零基础学习网络 python编程
￥79.00,Python从入门到精通+零基础入门学习Python 全2册 零基础学习网络 python基础教
￥8.10,"二手 别睡着:爬虫召集令(升级版 [美] 斯坦,叶芊 9787544807340"
￥57.50,虫术——Python绝技 代码兼顾Python2和Python3 深入分析测试与调试过程
￥133.00,【正版现货】Python网络爬虫实例教程 齐文光 人民邮电出版社
￥52.00,用Python写网络爬虫 第2版 网络爬虫入门书 Python编程从入门到实践 python3.0绝
￥103.00,爬虫类馆事件 卡尔；张楠 9787546302201 吉林出版集团有限责任公司
￥71.00,D玩转Python网络爬虫 黄永祥 9787302503286 清华大学出版社
￥41.00,我的男人是爬虫类 张曼娟 9787222039285 云南人民出版社
￥51.70,从零开始学Python网络爬虫 机械工业出版社 罗攀 蒋仟
￥41.90,用Python写网络爬虫 第2版 网络爬虫入门书 Python编程从入门到实践 python3.0绝
￥36.00,炫动科技—奇妙的爬虫 嘉莉.洛夫 9787110073964 科学普及出版社
￥169.19,现货Python编程快速上手让繁琐工作自动化+Python核心编程第3版2册 编程基础教程网络入
￥51.80,【现货】Python编程无师自通 程序员的养成 宋秉金Python3网络项目编程python
￥87.10,波特莱尔大冒险2：可怕的爬虫屋 【美】雷蒙尼·斯尼科特 9787020120567 人民文
￥55.20,精通Python网络爬虫 核心技术、框架与项目实战
￥109.00,PYTHON3网络爬虫开发实战 崔庆才 著作 程序设计（新）科技 新华书店正版图书籍 人民邮电出
￥232.00,正版3本虫术Python绝技+Python3网络爬虫开发实战+Python 3数据清洗与可视化实
￥150.00,正版 Python数据处理+Python数据分析基础 2本套装 全面掌握用Python进行抓取以
￥38.00,正版Python程序设计基础与应用 董付国 Python编程基础教程书籍 Python3网络开发
￥30.70,PYTHON网络爬虫技术/江吉彬 江吉彬 张良均
￥242.50,3本 用Python写网络爬虫 实战 Python3爬虫数据清洗与可视化实战 框架Scrapy安装
￥232.80,3本 Python爬虫开发与项目实战 网络爬虫全解析 精通Python网络 框架scrapy
￥186.20,Python爬虫开发三剑客 用Python写网络第2版 精通Python框架scrapy P
￥70.00,图解服务器端网络架构 编程 计算机书籍 python 游戏开发 局域网组建 网站开发 网页设计
￥46.00,Python程序设计基础与应用 董付国 Python编程基础教程书籍 Python3网络开发实战
￥71.00,互联网+大数据在执法办案中的应用-(第二版) 孙百昌 著 网络使用/网络/电子取证/取证技术篇中
￥64.00,Python轻松学:爬虫、游戏与架站 python3网络基础教程书籍 Python数据抓取技术开
￥216.70,3册 笨办法学Python3+Python3 网络爬虫开发实战+Python 3 数据清洗与可视
￥161.00,【2本】Python基础教程 Python编程从入门到实践 python3.5核心编程网络书籍
￥80.00,2018新版 Python编程从入门到实践python3.5绝技核心编程基础教程网络入门书籍py
￥43.00,Python轻松学 爬虫 游戏与架站 Python3.6编程教程书籍Python项目开发技术
￥63.00,"爬虫类馆事件 卡尔,张楠 9787553424903 吉林出版集团有限责任公司"
￥46.80,正版 解析PYTHON网络爬虫：核心技术、SCRAPY框架、分布式
￥65.00,自己动手写网络爬虫(配光盘)(深入理解搜索引擎 首部网络开发宝典) 罗刚 王振东 97
￥171.64,现货Python编程快速上手让繁琐工作自动化+Python核心编程第3版 2册 编程基础教程网络
￥69.16,Python爬虫开发与项目实战 范传辉 编 科技 程序设计（新） 新华书店正版图书籍机械工业出版
￥131.80,【2本套】Python 3网络爬虫开发实战 + Python编程无师自通程序员的养成 核心设计实践教
￥85.20,利用Python进行数据分析 Python编程从入门到实践 核心编程基础教程 网络入门书籍 py
￥146.00,【套装2本】Python编程从入门到精通 python基础教程 python3网络开发实战 py
￥99.00,Python 3网络爬虫开发实战 崔庆才 Scrapy数据分析处理手册 数据抓取指南 Python3
￥117.50,正版【全新】笨办法学Python3网络爬虫开发实战 编程从入门到实践教程书 Python基础教程书
￥164.40,Python游戏编程入门 C 游戏编程入门 游戏编程入门 全3册 Python3数据分析编程教
￥101.80,现货 Python核心编程第3版 python3爬虫数据分析 python入门实战书 python编
￥86.00,Python网络爬虫实战(第2版) 胡松涛 著 程序设计（新）科技 新华书店正版图书籍 清华大学
￥76.70,图解服务器端网络架构 编程 计算机书籍 python 游戏开发 局域网组建 网站开发 网页设计
￥46.80,正版现货:精通Python爬虫框架Scrapy
￥46.20,正版书籍 Python网络爬虫技术 江吉彬 张良均 简介环境 网页前端基础简单静态常规动态网
￥39.80,PYTHON网络爬虫技术/江吉彬江吉彬 张良均
￥77.00,Python参考手册第4版修订版 核心编程从入门到实践网络神经网络精通实战python机器深度学
￥220.00,3册 笨办法学Python3 Python3 网络爬虫开发实战 Python 3 数据清洗与可视
￥78.70,正版书籍 Python网络爬虫指南(第2版)计算机编程入门基础教程书籍 用Python写网络
￥99.80,现货 Python编程从入门到实践python3.5绝技核心编程基础教程网络入门书籍python
￥149.00,Python游戏编程入门+C++游戏编程入门+游戏编程入门 全3册 Python3数据分析编程教
￥18.85,爬虫世界 英薇姬伊根编著 中国少年儿童出版社
￥162.60,3本玩转Django 2.0+Python轻松学:爬虫、游戏与架站+Python新手使用Django
￥68.80,实战Python网络爬虫 黄永祥 著 清华大学出版社图书籍
￥31.04,Python网络爬虫技术(大数据人才培养规划教材)
￥23.06,奇妙的爬虫(精)/少儿科普书系
￥14.80,正版图书 神奇动物档案 爬虫世界 9787514839593 中国少年儿童出版社 【英】薇
￥80.00,2018新版 Python编程从入门到实践python3.5绝技核心编程基础教程网络入门书籍py
￥43.00,Python轻松学 爬虫 游戏与架站 Python3.6编程教程书籍Python项目开发技术
￥63.00,"爬虫类馆事件 卡尔,张楠 9787553424903 吉林出版集团有限责任公司"
￥46.80,正版 解析PYTHON网络爬虫：核心技术、SCRAPY框架、分布式
￥65.00,自己动手写网络爬虫(配光盘)(深入理解搜索引擎 首部网络开发宝典) 罗刚 王振东 97
￥171.64,现货Python编程快速上手让繁琐工作自动化+Python核心编程第3版 2册 编程基础教程网络
￥69.16,Python爬虫开发与项目实战 范传辉 编 科技 程序设计（新） 新华书店正版图书籍机械工业出版
￥131.80,【2本套】Python 3网络爬虫开发实战 + Python编程无师自通程序员的养成 核心设计实践教
￥85.20,利用Python进行数据分析 Python编程从入门到实践 核心编程基础教程 网络入门书籍 py
￥146.00,【套装2本】Python编程从入门到精通 python基础教程 python3网络开发实战 py
￥99.00,Python 3网络爬虫开发实战 崔庆才 Scrapy数据分析处理手册 数据抓取指南 Python3
￥117.50,正版【全新】笨办法学Python3网络爬虫开发实战 编程从入门到实践教程书 Python基础教程书
￥164.40,Python游戏编程入门 C 游戏编程入门 游戏编程入门 全3册 Python3数据分析编程教
￥101.80,现货 Python核心编程第3版 python3爬虫数据分析 python入门实战书 python编
￥86.00,Python网络爬虫实战(第2版) 胡松涛 著 程序设计（新）科技 新华书店正版图书籍 清华大学
￥76.70,图解服务器端网络架构 编程 计算机书籍 python 游戏开发 局域网组建 网站开发 网页设计
￥46.80,正版现货:精通Python爬虫框架Scrapy
￥46.20,正版书籍 Python网络爬虫技术 江吉彬 张良均 简介环境 网页前端基础简单静态常规动态网
￥39.80,PYTHON网络爬虫技术/江吉彬江吉彬 张良均
￥77.00,Python参考手册第4版修订版 核心编程从入门到实践网络神经网络精通实战python机器深度学
￥220.00,3册 笨办法学Python3 Python3 网络爬虫开发实战 Python 3 数据清洗与可视
￥78.70,正版书籍 Python网络爬虫指南(第2版)计算机编程入门基础教程书籍 用Python写网络
￥99.80,现货 Python编程从入门到实践python3.5绝技核心编程基础教程网络入门书籍python
￥149.00,Python游戏编程入门+C++游戏编程入门+游戏编程入门 全3册 Python3数据分析编程教
￥18.85,爬虫世界 英薇姬伊根编著 中国少年儿童出版社
￥162.60,3本玩转Django 2.0+Python轻松学:爬虫、游戏与架站+Python新手使用Django
￥68.80,实战Python网络爬虫 黄永祥 著 清华大学出版社图书籍
￥31.04,Python网络爬虫技术(大数据人才培养规划教材)
￥23.06,奇妙的爬虫(精)/少儿科普书系
￥14.80,正版图书 神奇动物档案 爬虫世界 9787514839593 中国少年儿童出版社 【英】薇
￥142.80,【2套】Python编程-从入门到实践＋Python网络 核心编程语言书籍 计算机程序设计从零到
￥149.00,【正版现货】爬虫类馆事件9787546302201(美)卡尔；张楠吉林出版集团有限责任公司
￥55.54,精通Python网络爬虫 韦玮 著 图书籍
￥161.18,正版 Python基础教程书籍套装共2册:Python3网络开发实战+Python3数据清洗
￥160.77,Python数据处理+Python数据分析基础 全2册 全面掌握用Python进行抓取以及数据清
￥103.46,正版现货 Python3 网络爬虫开发实战 Scrapy数据分析处理方法 gerapy管理pyt
￥70.42,Flask Web开发 基于Python的Web应用开发实战 Python3Web数据分析应用开
￥39.70,Python游戏 编程入门 实践Python3爬虫数据分析编程基础教程 程序设计书籍 Python编
￥161.20,正版 Python基础教程书籍套装共2册:Python3网络开发实战+Python3数据清洗
￥222.60,3册 玩转Python网络爬虫 Python3网络爬虫开发实战 Python3数据清洗与可视化实
￥73.60,正版 Python网络爬虫指南 第2版 python数据分析 深入理解计算机系统 算法笔记 数据
￥66.60,爬虫实战从数据到产品 Python3网络爬虫开发实战 数据抓取处理分析教程书 写网络网络数据采集
￥62.20,Python轻松学:爬虫、游戏与架站 python3网络基础教程书籍 Python数据抓取技术开
￥182.00,套装2本 Python3网络爬虫开发实战 数据分析处理方法数据挖掘 Python网络指南
￥76.00,XIP 正版 精通Python网络爬虫：核心技术、框架与项目实战/韦玮//机械工业出版社/书店畅销书
￥70.00,互联网+大数据在执法办案中的应用-(第二版) 孙百昌 著 网络使用/网络/电子取证/取证技术篇中
￥53.60,正版现货 用Python写网络爬虫第2版游戏开发应用 Python编程序设计基础教程入门书籍 pyt
￥109.80,包邮 Python 3破冰人工智能 从入门到实战+Python 3网络开发实战图书籍 共2册
￥39.50,包邮 Python网络爬虫实例教程 视频讲解版 有趣 好玩 有深度的Python网络课程书籍
￥58.00,D精通Python爬虫框架Scrapy 迪米特里奥斯 考奇斯-劳卡斯(Dimitrios
￥12.60,波特莱尔大冒险2:可怕的爬虫屋 【美】雷蒙尼·斯尼科特
￥246.00,3本套 python基础教程 Python3.5编程从入门到实践 Python神经网络编程 网络
￥56.00,Python轻松学 爬虫 游戏与架站 Python数据抓取技术开发实战 python数据结构分析书籍
￥45.14,精通Scrapy网络爬虫 9787302484936 清华大学出版社
￥68.04,Python数据挖掘入门与实践 python3爬虫数据分析 挖掘基础教程/python数据挖掘导论算
￥160.80,Python数据处理+Python数据分析基础 全2册 全面掌握用Python进行抓取以及数据清
￥149.00,【2本套】Python从入门到实践＋从零开始学Python网络 核心编程语言书籍 程序设计基础教
￥114.30,2本《Python网络爬虫实战》+《零基础入门学习Python 》清华大学出版社书籍
￥73.00,【官方正版】玩转Python网络爬虫 黄永祥 玩转Python网络 清华大学出版社 玩转Pyth
￥57.00,6821955|正版现货从零开始学Python网络 Python编程 Python入门到实践
￥95.00,正版全新 Python数据分析+Python 3爬虫、数据清洗与可视化实战 2本
￥141.00,正版 Python 3网络爬虫开发实战+Python编程(全2册) 从入门到实践 网络热门编程语
￥101.80,现货 Python核心编程第3版 python3爬虫数据分析 python入门实战书 python编
￥22.40,炫动科技—奇妙的爬虫(精) (英)嘉莉·洛夫
￥115.34,【套装2册】Python 3破冰人工智能 从入门到实战+Python 3网络开发实战 AI模块P
￥43.10,现货 精通Scrapy网络爬虫 刘硕 畅销书 清华大学出版社
￥364.90,3本 爬虫实战:从数据到产品 利用Python进行数据分析 原书第2版 玩转Python网络 P
￥163.30,2本 Python基础教程 Python编程从入门到实践 python3.5核心编程网络书籍
￥85.00,Python网络爬虫实战(第2版)第二版(胡松涛)清华大学出版社9787302510086_商城正版
￥69.00,爬虫实战 从数据到产品 数据抓取和分析 如何从0到1地开发一个大数据产品攻克反思维模式 框架
￥254.80,实战Python网络爬虫 Python自动化开发实战 玩转Python网络 3册 Python
￥235.20,玩转Python网络爬虫 实战Python网络爬虫 2册 Python网络数据分析采集 Pyth
￥96.60,Python数据处理 Python入门经典 python编程书 python网络数据清洗分析程序
￥45.00,用Python写网络爬虫 Python编程入门教程书籍 Python编写网络程序教程书籍
￥79.00,【正版现货】网络爬虫全解析——技术、原理与实践 罗刚 电子工业出版社
￥18.20,神奇动物档案:爬虫 童书 书籍 科普/百科
￥74.25,机械工业：Python3网络爬虫开发实战 数据分析处理手册数据抓取指南
￥39.20,用PYTHON写网络爬虫（第2版） （德）雅姆尔 人民邮电 9787115479679
￥43.00,正版 Python网络爬虫从入门到实践 计算机与互联网 Python的流程 使用pip安装第三
￥70.00,【正版现货】玩转折纸--爬虫 张宁 上海科学技术出版社
￥50.00,D用Python写网络爬虫 *2版 凯瑟琳 雅姆尔(Katharine Jarmul)、理
￥56.90,精通Python网络爬虫：核心技术、框架与项目实战
￥9.16,我的*本花园爬虫书 正版图书 麦克·昂温 少儿科普9787553614854
￥73.00,精通Python网络爬虫 韦玮 著 程序设计（新）科技 新华书店图书籍 机械工业出版社 文轩网
￥48.00,精通Scrapy网络爬虫 正版图书 刘硕 编著 网络技术9787302484936
￥23.70,炫动科技—奇妙的爬虫(精) (英)嘉莉·洛夫 9787110073681
￥11.30,可怕的爬虫屋 9787020120567 人民文学出版社
￥128.80,【套装2本】Python编程从零基础到项目实战 python网络 Scrapy入门 数据抓取 软
￥73.00,【官方正版】玩转Python网络爬虫 黄永祥 玩转Python网络 清华大学出版社 玩转Pyth
￥57.00,6821955|正版现货从零开始学Python网络 Python编程 Python入门到实践
￥95.00,正版全新 Python数据分析+Python 3爬虫、数据清洗与可视化实战 2本
￥141.00,正版 Python 3网络爬虫开发实战+Python编程(全2册) 从入门到实践 网络热门编程语
￥101.80,现货 Python核心编程第3版 python3爬虫数据分析 python入门实战书 python编
￥22.40,炫动科技—奇妙的爬虫(精) (英)嘉莉·洛夫
￥115.34,【套装2册】Python 3破冰人工智能 从入门到实战+Python 3网络开发实战 AI模块P
￥43.10,现货 精通Scrapy网络爬虫 刘硕 畅销书 清华大学出版社
￥364.90,3本 爬虫实战:从数据到产品 利用Python进行数据分析 原书第2版 玩转Python网络 P
￥163.30,2本 Python基础教程 Python编程从入门到实践 python3.5核心编程网络书籍
￥85.00,Python网络爬虫实战(第2版)第二版(胡松涛)清华大学出版社9787302510086_商城正版
￥69.00,爬虫实战 从数据到产品 数据抓取和分析 如何从0到1地开发一个大数据产品攻克反思维模式 框架
￥254.80,实战Python网络爬虫 Python自动化开发实战 玩转Python网络 3册 Python
￥235.20,玩转Python网络爬虫 实战Python网络爬虫 2册 Python网络数据分析采集 Pyth
￥96.60,Python数据处理 Python入门经典 python编程书 python网络数据清洗分析程序
￥45.00,用Python写网络爬虫 Python编程入门教程书籍 Python编写网络程序教程书籍
￥79.00,【正版现货】网络爬虫全解析——技术、原理与实践 罗刚 电子工业出版社
￥18.20,神奇动物档案:爬虫 童书 书籍 科普/百科
￥74.25,机械工业：Python3网络爬虫开发实战 数据分析处理手册数据抓取指南
￥39.20,用PYTHON写网络爬虫（第2版） （德）雅姆尔 人民邮电 9787115479679
￥43.00,正版 Python网络爬虫从入门到实践 计算机与互联网 Python的流程 使用pip安装第三
￥70.00,【正版现货】玩转折纸--爬虫 张宁 上海科学技术出版社
￥50.00,D用Python写网络爬虫 *2版 凯瑟琳 雅姆尔(Katharine Jarmul)、理
￥56.90,精通Python网络爬虫：核心技术、框架与项目实战
￥9.16,我的*本花园爬虫书 正版图书 麦克·昂温 少儿科普9787553614854
￥73.00,精通Python网络爬虫 韦玮 著 程序设计（新）科技 新华书店图书籍 机械工业出版社 文轩网
￥48.00,精通Scrapy网络爬虫 正版图书 刘硕 编著 网络技术9787302484936
￥23.70,炫动科技—奇妙的爬虫(精) (英)嘉莉·洛夫 9787110073681
￥11.30,可怕的爬虫屋 9787020120567 人民文学出版社
￥128.80,【套装2本】Python编程从零基础到项目实战 python网络 Scrapy入门 数据抓取 软
￥69.72,玩转Python网络爬虫 Python网络爬虫 Python 3Scrapy 数据 使用Pyth
￥51.38,像计算机科学家一样思考Python 第2版 绝技核心编程基础视频教程网络入门书籍 python从
￥67.60,书籍 爬虫实战：从数据到产品贺思聪数据抓取分析大数据产品攻克反思维模式框架架构开发设计Pyt
￥42.30,Python网络爬虫实例教程-视频讲解版
￥131.10,正版 用Python写网络爬虫 第2版+Python编程 从入门到实践(全2册)数据抓取采集分析 p
￥268.90,套装3本 Python编程从入门到实践 流畅的Python 用Python写网络 第2版 py
￥160.00,现货Python编程快速上手让繁琐工作自动化+Python核心编程第3版 2册 编程基础教程网络 #FFFFEE #30
￥60.00,Python 3破冰人工智能 从入门到实战 黄海涛 Python3网络数据存储分析实战方法技巧教
￥94.00,疯狂Python讲义 李刚Python编程从入门到实践 python基础教程python网络
￥62.41,正版 Python网络编程 第3版 Python3爬虫数据分析编程理解技术 Python构
￥202.80,配货正版_可怕的昆虫及其他爬虫-新概念探索百科 巴勒克拉夫 安徽少年儿童图书发行部 97875397
￥252.50,用Python写网络爬虫第2版 Python 3网络开发实战 数据清洗与可视化实战 Pyth
￥105.00,现货 Python3 网络爬虫开发实战 程序开发数据 软件开发 Python3环境配置和基础知识 崔
￥83.00,Python项目案例开发从入门到实战 爬虫、游戏和机器学习(从入门到实战·微课视频)Python 3
￥48.00,Python 3爬虫数据清洗与可视化实战 python3网络基础教程书籍 Python基础入门教
￥68.30,正版 从零开始学Python网络爬虫 开发教程 网络 游戏开发应用 Python编程序设计基础教
￥62.90,爬虫实战:从数据到产品(贺思聪;9787121355080;电子工业出版社;69.00)
￥42.40,Python网络爬虫技术(大数据人才培养规划教材)
￥53.20,Python网络爬虫从入门到实践 python网络网络数据采集 多线程的并发 python核心编
￥53.00,英文原版 雷蒙·斯尼奇的不幸历险2：可怕的屋
￥104.00,【正版现货】Python 网络爬虫实战 胡松涛 清华大学出版社
￥90.40,正版 Python网络爬虫实战（第2版)+Python 3.6零基础入门与实战 数据分析
￥87.00,现货 Python基础教程（第三3版）自学3.5入门机器学习工程师人工智能数据处理网络编程语言网
￥43.00,爬虫实战 从数据到产品 数据抓取和分析 如何从0到1地开发一个大数据产品攻克反思维模式 框架
￥18.90,爬虫/玩转折纸 上海科学技术出版社 张宁 主编 9787547839911
￥63.60,网络爬虫全解析 正版图书 罗刚 著 网络技术9787121310713
￥48.08,精通Scrapy网络爬虫 正版图书 刘硕 编著 网络技术9787302484936
￥120.40,全2册 用Python写网络爬虫 第2版 Python 3网络开发实战 数据分析处理手册 pyt
￥100.50,正版 Python3 网络爬虫开发实战 崔庆才 Scrapy数据分析处理手册 数据抓取指南Pytho
￥53.00,正版用Python写网络爬虫第2版网络爬虫开发实战教程书籍基础教学入门Python3深入理解计算机系
￥12.20,波特莱尔大冒险2：可怕的爬虫屋 【美】雷蒙尼·斯尼科特 人民文学出版社
￥49.00,"鸡皮疙瘩系列丛书：千万别睡着 爬虫召集令(美)斯坦,叶芊9787544807340【正版图"
￥56.04,精通Python网络爬虫 正版图书 韦玮 著 编程语言9787111562085
￥245.00,【套装3本】Python网络爬虫开发工程师 Python编程从入门到实践 Python3网络开发
￥53.20,Python编程无师自通 程序员的养成 宋秉金Python3网络项目编程python基础教程
￥187.90,全3册书籍Python爬虫开发三剑客用Python写网络第2版精通Python框架scrap
￥131.80,2本套 Python编程+网络爬虫入门书籍 Python程序设计书籍 网络从入门到精通 Pyth
￥121.80,【赠源代码】Python编程从入门到实践 python3.5绝技核心编程基础教程 网络入门书籍
￥59.00,我的男人是爬虫类 张曼娟 9787222039285 云南人民出版社
￥41.70,Python 3爬虫.数据清洗与可视化实战
￥71.10,爬虫实战：从数据到产品 数据抓取处理分析书籍教程 写网络网络数据采集书 Python3网络开
￥43.00,正版用Python写网络爬虫第2版网络爬虫开发实战教程书籍基础教学入门Python3深入理解计算机系
￥138.80,正版（全新）Python编程 从入门到实践+Python 3网络开发实战 2本
￥202.80,配货正版_可怕的昆虫及其他爬虫-新概念探索百科 巴勒克拉夫 安徽少年儿童图书发行部 97875397
